,Type,Primary wire,width primary,height primary,Secondary wire,width secondary,height secondary,Stack mm,Tongue mm,wl mm,ww mm,Total Built,Core Loss,Copper Loss,Temperature rise Cu,Temperature rise Fe,Core weight,Conductor weight,Cost,Primary turns,Secondary turns,MTL Primary,MTL Secondary,TPL Primary,TPL Secondary,Length primary,Length secondary,Resistance primary,Resistance secondary,Cu surface area,Core surface area,Weight of Cu kg,Weight of Fe
4607,S/U,5x3,5.3,3.3,5x3,5.3,3.3,185.0,170.0,145.0,20.0,11.2,239.14045349999998,52.8453686200378,35.10373672130057,37.46228295939732,159.42696899999999,5.16555,44764.014749999995,26,26,74,76,27,27,1924,1976,0.021548799999999996,0.0221312,1159.42,4849.5,5.16555,159.42696899999999
4857,S/U,5x3,5.3,3.3,5x3,5.3,3.3,200.0,165.0,135.0,20.0,11.2,239.69088,52.167863894139884,36.09911319524863,37.905111317025025,159.79391999999999,5.099324999999999,44792.838749999995,25,25,76,78,25,25,1900,1950,0.021279999999999997,0.02184,1106.46,4792.0,5.099324999999999,159.79391999999999
5207,S/U,5x3,5.3,3.3,5x3,5.3,3.3,270.0,140.0,120.0,20.0,11.2,240.23563199999998,51.273557655954626,35.98904505479143,38.589237245834475,160.157088,5.011907999999999,44800.584599999995,22,22,85,87,22,22,1870,1914,0.020943999999999997,0.0214368,1091.52,4700.0,5.011907999999999,160.157088
4495,S/U,5x3,5.3,3.3,5x3,5.3,3.3,180.0,175.0,140.0,20.0,11.2,239.520645,52.8453686200378,36.136123437662874,37.298774118152025,159.68043,5.16555,44827.38,26,26,74,76,26,26,1924,1976,0.021548799999999996,0.0221312,1119.44,4883.0,5.16555,159.68043
3680,S/U,5x3,5.3,3.3,5x3,5.3,3.3,155.0,185.0,160.0,20.0,11.2,237.56577975,56.58519470699432,35.34166404642668,36.082417691118,158.3771865,5.531111999999999,44848.853025,29,29,71,73,30,30,2059,2117,0.0230608,0.023710399999999996,1231.36,5041.5,5.531111999999999,158.3771865
3892,S/U,5x3,5.3,3.3,5x3,5.3,3.3,160.0,185.0,150.0,20.0,11.2,238.51058399999997,55.392786389413985,36.23826151299075,36.382813547858625,159.00705599999998,5.414555999999998,44895.59219999999,28,28,72,74,28,28,2016,2072,0.022579199999999997,0.0232064,1169.4,5011.0,5.414555999999998,159.00705599999998
5145,S/U,5x3,5.3,3.3,5x3,5.3,3.3,235.0,150.0,130.0,20.0,11.2,240.03134999999997,52.682767485822296,36.09646898032486,38.46750895259366,160.02089999999998,5.149655999999999,44897.398199999996,24,24,80,82,24,24,1920,1968,0.021504,0.022041599999999998,1117.48,4714.0,5.149655999999999,160.02089999999998
5163,S/U,5x3,5.3,3.3,5x3,5.3,3.3,240.0,150.0,125.0,20.0,11.2,241.05276,51.110956521739126,36.017990694224586,38.54863936830424,160.70184,4.996014,44921.673299999995,23,23,81,83,23,23,1863,1909,0.020865599999999998,0.0213808,1087.0,4722.0,4.996014,160.70184
4971,S/U,5x3,5.3,3.3,5x3,5.3,3.3,210.0,160.0,135.0,20.0,11.2,240.23563199999998,52.8453686200378,36.12226417945686,38.14068859455467,160.157088,5.16555,44946.544499999996,25,25,77,79,25,25,1925,1975,0.021559999999999996,0.02212,1119.96,4767.0,5.16555,160.157088
4237,S/U,5x3,5.3,3.3,5x3,5.3,3.3,170.0,180.0,145.0,20.0,11.2,239.62278599999996,54.146177693761814,36.19022246887728,36.900420776268014,159.74852399999997,5.292701999999999,44965.19789999999,27,27,73,75,27,27,1971,2025,0.0220752,0.02268,1144.92,4949.0,5.292701999999999,159.74852399999997
4374,S/U,5x3,5.3,3.3,5x3,5.3,3.3,175.0,175.0,150.0,20.0,11.2,239.81855625000003,54.146177693761814,35.190856949796824,37.12058783437676,159.8790375,5.292701999999999,44997.826275,27,27,73,75,28,28,1971,2025,0.0220752,0.02268,1184.4,4917.5,5.292701999999999,159.8790375
4076,S/U,5x3,5.3,3.3,5x3,5.3,3.3,165.0,180.0,155.0,20.0,11.2,239.316363,55.392786389413985,35.269942532114655,36.6626826860875,159.544242,5.414555999999998,45029.888699999996,28,28,72,74,29,29,2016,2072,0.022579199999999997,0.0232064,1208.38,4981.5,5.414555999999998,159.544242
5089,S/U,5x3,5.3,3.3,5x3,5.3,3.3,225.0,155.0,130.0,20.0,11.2,241.43578874999997,52.0323629489603,36.07497810221631,38.42121133496698,160.9571925,5.08608,45071.074125,24,24,79,81,24,24,1896,1944,0.0212352,0.0217728,1104.48,4748.5,5.08608,160.9571925
5018,S/U,5x3,5.3,3.3,5x3,5.3,3.3,215.0,160.0,130.0,20.0,11.2,242.05147199999996,51.3819584120983,36.052972498315846,38.299041925921664,161.36764799999997,5.022503999999999,45113.290799999995,24,24,78,80,24,24,1872,1920,0.0209664,0.021504,1091.48,4779.0,5.022503999999999,161.36764799999997
4787,S/U,5x3,5.3,3.3,5x3,5.3,3.3,195.0,165.0,145.0,20.0,11.2,241.0016895,53.54997353497164,35.127420579613954,37.82864415929661,160.667793,5.234423999999999,45139.65104999999,26,26,75,77,27,27,1950,2002,0.02184,0.0224224,1173.92,4830.0,5.234423999999999,160.667793
5120,S/U,5x3,5.3,3.3,5x3,5.3,3.3,230.0,155.0,125.0,20.0,11.2,242.75511,50.487652173913034,35.9970545095737,38.530887336734544,161.83674,4.935086999999999,45147.517649999994,23,23,80,82,23,23,1840,1886,0.020607999999999998,0.021123199999999998,1074.5,4758.0,4.935086999999999,161.83674
5196,S/U,5x3,5.3,3.3,5x3,5.3,3.3,255.0,145.0,125.0,20.0,11.2,243.3849795,50.08114933837429,34.75849155389329,38.72103253124301,162.256653,4.895352,45214.74765,22,22,83,85,23,23,1826,1870,0.0204512,0.020943999999999997,1112.0,4742.0,4.895352,162.256653
3684,S/U,5x3,5.3,3.3,5x3,5.3,3.3,155.0,190.0,150.0,20.0,11.2,240.64419599999997,55.392786389413985,36.23826151299075,36.1691891672497,160.42946399999997,5.414555999999998,45251.19419999999,28,28,72,74,28,28,2016,2072,0.022579199999999997,0.0232064,1169.4,5092.0,5.414555999999998,160.42946399999997
4704,S/U,5x3,5.3,3.3,5x3,5.3,3.3,190.0,170.0,140.0,20.0,11.2,241.93798199999998,53.54997353497164,36.16050382868184,37.71793466480421,161.29198799999998,5.234423999999999,45295.699799999995,26,26,75,77,26,26,1950,2002,0.02184,0.0224224,1133.44,4866.0,5.234423999999999,161.29198799999998
3901,S/U,5x3,5.3,3.3,5x3,5.3,3.3,160.0,195.0,120.0,25.0,18.2,240.78038399999997,55.97544045368619,40.700439115090404,36.3275833512088,160.520256,5.4715095,45327.998025,27,27,75,78,22,22,2025,2106,0.02268,0.023587199999999996,1026.72,5068.0,5.4715095,160.520256
5200,S/U,5x3,5.3,3.3,5x3,5.3,3.3,260.0,145.0,120.0,20.0,11.2,243.87866099999997,50.67735349716446,35.96998569195716,38.75214877083886,162.585774,4.9536299999999995,45352.39199999999,22,22,84,86,22,22,1848,1892,0.0206976,0.021190399999999998,1079.52,4747.0,4.9536299999999995,162.585774
4858,S/U,5x3,5.3,3.3,5x3,5.3,3.3,200.0,165.0,140.0,20.0,11.2,243.43604999999997,52.167863894139884,35.03083332155702,38.046417699911174,162.2907,5.099324999999999,45417.033749999995,25,25,76,78,26,26,1900,1950,0.021279999999999997,0.02184,1147.44,4845.0,5.099324999999999,162.2907
4496,S/U,5x3,5.3,3.3,5x3,5.3,3.3,180.0,175.0,145.0,20.0,11.2,243.09557999999998,52.8453686200378,35.10373672130057,37.42281844577616,162.06372,5.16555,45423.2025,26,26,74,76,27,27,1924,1976,0.021548799999999996,0.0221312,1159.42,4936.0,5.16555,162.06372
4376,S/U,5x3,5.3,3.3,5x3,5.3,3.3,175.0,180.0,140.0,20.0,11.2,243.09557999999998,52.8453686200378,36.136123437662874,37.22360031953745,162.06372,5.16555,45423.2025,26,26,74,76,26,26,1924,1976,0.021548799999999996,0.0221312,1119.44,4968.0,5.16555,162.06372
4079,S/U,5x3,5.3,3.3,5x3,5.3,3.3,165.0,185.0,145.0,20.0,11.2,242.4997575,54.146177693761814,36.19022246887728,36.75752762709497,161.666505,5.292701999999999,45444.69315,27,27,73,75,27,27,1971,2025,0.0220752,0.02268,1144.92,5032.0,5.292701999999999,161.666505
3893,S/U,5x3,5.3,3.3,5x3,5.3,3.3,160.0,185.0,155.0,20.0,11.2,241.869888,55.392786389413985,35.269942532114655,36.48709519359913,161.246592,5.414555999999998,45455.4762,28,28,72,74,29,29,2016,2072,0.022579199999999997,0.0232064,1208.38,5064.0,5.414555999999998,161.246592
4238,S/U,5x3,5.3,3.3,5x3,5.3,3.3,170.0,180.0,150.0,20.0,11.2,243.09557999999998,54.146177693761814,35.190856949796824,37.01448247749085,162.06372,5.292701999999999,45543.9969,27,27,73,75,28,28,1971,2025,0.0220752,0.02268,1184.4,5002.0,5.292701999999999,162.06372
4972,S/U,5x3,5.3,3.3,5x3,5.3,3.3,210.0,160.0,140.0,20.0,11.2,244.04889599999996,52.8453686200378,35.05329919944832,38.288780664763166,162.69926399999997,5.16555,45582.08849999999,25,25,77,79,26,26,1925,1975,0.021559999999999996,0.02212,1161.44,4820.0,5.16555,162.69926399999997
5209,S/U,5x3,5.3,3.3,5x3,5.3,3.3,275.0,140.0,120.0,20.0,11.2,244.68443999999997,51.86976181474479,36.007687846250974,38.783658618604704,163.12295999999998,5.070186,45597.4167,22,22,86,88,22,22,1892,1936,0.021190399999999998,0.021683199999999996,1103.52,4758.0,5.070186,163.12295999999998
4788,S/U,5x3,5.3,3.3,5x3,5.3,3.3,195.0,170.0,135.0,20.0,11.2,244.54257750000002,52.167863894139884,36.09911319524863,37.95319118412247,163.02838500000001,5.099324999999999,45601.455,25,25,76,78,25,25,1900,1950,0.021279999999999997,0.02184,1106.46,4881.5,5.099324999999999,163.02838500000001
5164,S/U,5x3,5.3,3.3,5x3,5.3,3.3,240.0,150.0,130.0,20.0,11.2,245.1384,51.110956521739126,34.86983908860599,38.72212296535608,163.4256,4.996014,45602.6133,23,23,81,83,24,24,1863,1909,0.020865599999999998,0.0213808,1130.48,4776.0,4.996014,163.4256
5019,S/U,5x3,5.3,3.3,5x3,5.3,3.3,215.0,160.0,135.0,20.0,11.2,245.95552800000002,51.3819584120983,34.94641206392719,38.45334256366436,163.97035200000002,5.022503999999999,45763.9668,24,24,78,80,25,25,1872,1920,0.0209664,0.021504,1133.46,4832.5,5.022503999999999,163.97035200000002
5186,S/U,5x3,5.3,3.3,5x3,5.3,3.3,250.0,150.0,120.0,20.0,11.2,246.84074999999999,50.08114933837429,35.95049563633284,38.85006089149279,164.5605,4.895352,45790.7094,22,22,83,85,22,22,1826,1870,0.0204512,0.020943999999999997,1067.52,4790.0,4.895352,164.5605
3685,S/U,5x3,5.3,3.3,5x3,5.3,3.3,155.0,190.0,155.0,20.0,11.2,243.98647649999998,55.392786389413985,35.269942532114655,36.26915558046625,162.657651,5.414555999999998,45808.24094999999,28,28,72,74,29,29,2016,2072,0.022579199999999997,0.0232064,1208.38,5145.5,5.414555999999998,162.657651
5179,S/U,5x3,5.3,3.3,5x3,5.3,3.3,245.0,150.0,125.0,20.0,11.2,246.07469249999997,51.73426086956521,36.03844836360702,38.79393220375317,164.049795,5.056941,45816.5427,23,23,82,84,23,23,1886,1932,0.021123199999999998,0.0216384,1099.5,4783.5,5.056941,164.049795
5121,S/U,5x3,5.3,3.3,5x3,5.3,3.3,230.0,155.0,130.0,20.0,11.2,246.80102849999997,50.487652173913034,34.84957029026841,38.69814486258156,164.53401899999997,4.935086999999999,45821.83739999999,23,23,80,82,24,24,1840,1886,0.020607999999999998,0.021123199999999998,1117.48,4812.0,4.935086999999999,164.53401899999997
3896,S/U,5x3,5.3,3.3,5x3,5.3,3.3,160.0,190.0,145.0,20.0,11.2,244.95681599999995,54.146177693761814,36.19022246887728,36.57329646508952,163.30454399999996,5.292701999999999,45854.20289999999,27,27,73,75,27,27,1971,2025,0.0220752,0.02268,1144.92,5114.0,5.292701999999999,163.30454399999996
4920,S/U,5x3,5.3,3.3,5x3,5.3,3.3,205.0,165.0,135.0,20.0,11.2,245.68315199999995,52.8453686200378,36.12226417945686,38.24501495833534,163.78876799999998,5.16555,45854.464499999995,25,25,77,79,25,25,1925,1975,0.021559999999999996,0.02212,1119.96,4859.0,5.16555,163.78876799999998
4859,S/U,5x3,5.3,3.3,5x3,5.3,3.3,200.0,170.0,130.0,20.0,11.2,246.95423999999997,50.73155387523629,36.030433450292435,38.16846795312894,164.63616,4.958927999999999,45870.0216,24,24,77,79,24,24,1848,1896,0.0206976,0.0212352,1078.48,4896.0,4.958927999999999,164.63616
4705,S/U,5x3,5.3,3.3,5x3,5.3,3.3,190.0,170.0,145.0,20.0,11.2,245.60370899999995,53.54997353497164,35.127420579613954,37.84916502288301,163.73580599999997,5.234423999999999,45906.654299999995,26,26,75,77,27,27,1950,2002,0.02184,0.0224224,1173.92,4919.0,5.234423999999999,163.73580599999997
4240,S/U,5x3,5.3,3.3,5x3,5.3,3.3,170.0,185.0,140.0,20.0,11.2,246.27897449999995,52.8453686200378,36.136123437662874,37.10827559562474,164.18598299999996,5.16555,45953.768249999994,26,26,74,76,26,26,1924,1976,0.021548799999999996,0.0221312,1119.44,5052.0,5.16555,164.18598299999996
4608,S/U,5x3,5.3,3.3,5x3,5.3,3.3,185.0,175.0,140.0,20.0,11.2,246.17399625,53.54997353497164,36.16050382868184,37.70345080377567,164.1159975,5.234423999999999,46001.702175,26,26,75,77,26,26,1950,2002,0.02184,0.0224224,1133.44,4953.5,5.234423999999999,164.1159975
4377,S/U,5x3,5.3,3.3,5x3,5.3,3.3,175.0,180.0,145.0,20.0,11.2,246.67051500000002,52.8453686200378,35.10373672130057,37.34331866775105,164.44701,5.16555,46019.025,26,26,74,76,27,27,1924,1976,0.021548799999999996,0.0221312,1159.42,5021.5,5.16555,164.44701
4080,S/U,5x3,5.3,3.3,5x3,5.3,3.3,165.0,185.0,150.0,20.0,11.2,245.96403974999998,54.146177693761814,35.190856949796824,36.867260502491916,163.9760265,5.292701999999999,46022.07352499999,27,27,73,75,28,28,1971,2025,0.0220752,0.02268,1184.4,5085.5,5.292701999999999,163.9760265
4973,S/U,5x3,5.3,3.3,5x3,5.3,3.3,210.0,165.0,130.0,20.0,11.2,247.7429955,51.3819584120983,36.052972498315846,38.42478483903826,165.161997,5.022503999999999,46061.87805,24,24,78,80,24,24,1872,1920,0.0209664,0.021504,1091.48,4872.0,5.022503999999999,165.161997
5146,S/U,5x3,5.3,3.3,5x3,5.3,3.3,235.0,155.0,125.0,20.0,11.2,248.032395,51.110956521739126,36.017990694224586,38.79762912596102,165.35493,4.996014,46084.9458,23,23,81,83,23,23,1863,1909,0.020865599999999998,0.0213808,1087.0,4821.0,4.996014,165.35493
5165,S/U,5x3,5.3,3.3,5x3,5.3,3.3,240.0,155.0,120.0,20.0,11.2,249.087852,49.484945179584116,35.9305601208748,38.88066339350463,166.058568,4.837073999999999,46109.8623,22,22,82,84,22,22,1804,1848,0.0202048,0.0206976,1055.52,4829.0,4.837073999999999,166.058568
5059,S/U,5x3,5.3,3.3,5x3,5.3,3.3,220.0,160.0,130.0,20.0,11.2,247.680576,52.0323629489603,36.07497810221631,38.60011944530713,165.120384,5.08608,46111.871999999996,24,24,79,81,24,24,1896,1944,0.0212352,0.0217728,1104.48,4844.0,5.08608,165.120384
5206,S/U,5x3,5.3,3.3,5x3,5.3,3.3,265.0,145.0,120.0,20.0,11.2,248.56863524999994,51.273557655954626,35.98904505479143,38.963725103452326,165.71242349999997,5.011907999999999,46189.41847499999,22,22,85,87,22,22,1870,1914,0.020943999999999997,0.0214368,1091.52,4806.5,5.011907999999999,165.71242349999997
5090,S/U,5x3,5.3,3.3,5x3,5.3,3.3,225.0,160.0,125.0,20.0,11.2,249.22403999999995,50.487652173913034,35.9970545095737,38.72937030852291,166.14935999999997,4.935086999999999,46225.67264999999,23,23,80,82,23,23,1840,1886,0.020607999999999998,0.021123199999999998,1074.5,4854.5,4.935086999999999,166.14935999999997
4789,S/U,5x3,5.3,3.3,5x3,5.3,3.3,195.0,170.0,140.0,20.0,11.2,248.30477099999993,52.167863894139884,35.03083332155702,38.09035192291812,165.53651399999995,5.099324999999999,46228.48724999999,25,25,76,78,26,26,1900,1950,0.021279999999999997,0.02184,1147.44,4935.0,5.099324999999999,165.53651399999995
5020,S/U,5x3,5.3,3.3,5x3,5.3,3.3,215.0,165.0,125.0,20.0,11.2,249.61558049999996,49.86434782608695,35.97562282019839,38.58604248659625,166.410387,4.87416,46233.048749999994,23,23,79,81,23,23,1817,1863,0.020350399999999998,0.020865599999999998,1062.0,4884.0,4.87416,166.410387
4706,S/U,5x3,5.3,3.3,5x3,5.3,3.3,190.0,175.0,135.0,20.0,11.2,249.05380499999998,52.167863894139884,36.09911319524863,37.96298071781164,166.03587,5.099324999999999,46353.32625,25,25,76,78,25,25,1900,1950,0.021279999999999997,0.02184,1106.46,4970.0,5.099324999999999,166.03587
4082,S/U,5x3,5.3,3.3,5x3,5.3,3.3,165.0,190.0,140.0,20.0,11.2,249.05380499999998,52.8453686200378,36.136123437662874,36.95253792991373,166.03587,5.16555,46416.24,26,26,74,76,26,26,1924,1976,0.021548799999999996,0.0221312,1119.44,5135.0,5.16555,166.03587
3897,S/U,5x3,5.3,3.3,5x3,5.3,3.3,160.0,190.0,150.0,20.0,11.2,248.40691199999998,54.146177693761814,35.190856949796824,36.67864818355399,165.60460799999998,5.292701999999999,46429.21889999999,27,27,73,75,28,28,1971,2025,0.0220752,0.02268,1184.4,5168.0,5.292701999999999,165.60460799999998
5187,S/U,5x3,5.3,3.3,5x3,5.3,3.3,250.0,150.0,125.0,20.0,11.2,251.09662500000002,50.08114933837429,34.75849155389329,39.032683799183275,167.39775,4.895352,46500.0219,22,22,83,85,23,23,1826,1870,0.0204512,0.020943999999999997,1112.0,4845.0,4.895352,167.39775
4860,S/U,5x3,5.3,3.3,5x3,5.3,3.3,200.0,170.0,135.0,20.0,11.2,250.8129,50.73155387523629,34.924564798495986,38.31171663083453,167.20860000000002,4.958927999999999,46513.1316,24,24,77,79,25,25,1848,1896,0.0206976,0.0212352,1119.96,4950.0,4.958927999999999,167.20860000000002
4241,S/U,5x3,5.3,3.3,5x3,5.3,3.3,170.0,185.0,145.0,20.0,11.2,249.848235,52.8453686200378,35.10373672130057,37.22360031953745,166.56548999999998,5.16555,46548.645,26,26,74,76,27,27,1924,1976,0.021548799999999996,0.0221312,1159.42,5106.0,5.16555,166.56548999999998
4609,S/U,5x3,5.3,3.3,5x3,5.3,3.3,185.0,175.0,145.0,20.0,11.2,249.848235,53.54997353497164,35.127420579613954,37.83049599495255,166.56548999999998,5.234423999999999,46614.0753,26,26,75,77,27,27,1950,2002,0.02184,0.0224224,1173.92,5007.0,5.234423999999999,166.56548999999998
4497,S/U,5x3,5.3,3.3,5x3,5.3,3.3,180.0,180.0,140.0,20.0,11.2,250.04116799999997,53.54997353497164,36.16050382868184,37.64977674770575,166.694112,5.234423999999999,46646.2308,26,26,75,77,26,26,1950,2002,0.02184,0.0224224,1133.44,5040.0,5.234423999999999,166.694112
4790,S/U,5x3,5.3,3.3,5x3,5.3,3.3,195.0,175.0,130.0,20.0,11.2,251.73500625000003,50.73155387523629,36.030433450292435,38.20186228592393,167.8233375,4.958927999999999,46666.815975,24,24,77,79,24,24,1848,1896,0.0206976,0.0212352,1078.48,4985.5,4.958927999999999,167.8233375
5197,S/U,5x3,5.3,3.3,5x3,5.3,3.3,255.0,150.0,120.0,20.0,11.2,251.77756499999998,50.67735349716446,35.96998569195716,39.08012524992149,167.85171,4.9536299999999995,46668.876,22,22,84,86,22,22,1848,1892,0.0206976,0.021190399999999998,1079.52,4851.0,4.9536299999999995,167.85171
4974,S/U,5x3,5.3,3.3,5x3,5.3,3.3,210.0,165.0,135.0,20.0,11.2,251.67542399999996,51.3819584120983,34.94641206392719,38.575062764536554,167.78361599999997,5.022503999999999,46717.28279999999,24,24,78,80,25,25,1872,1920,0.0209664,0.021504,1133.46,4926.0,5.022503999999999,167.78361599999997
5208,S/U,5x3,5.3,3.3,5x3,5.3,3.3,270.0,145.0,120.0,20.0,11.2,253.25860950000003,49.512045368620036,34.65031907224133,39.16989429168755,168.839073,4.839722999999999,46807.5051,21,21,86,88,22,22,1806,1848,0.0202272,0.0206976,1103.52,4866.0,4.839722999999999,168.839073
5166,S/U,5x3,5.3,3.3,5x3,5.3,3.3,240.0,155.0,125.0,20.0,11.2,253.30968000000001,49.484945179584116,34.7392170367161,39.05711837467588,168.87312,4.837073999999999,46813.5003,22,22,82,84,23,23,1804,1848,0.0202048,0.0206976,1099.5,4884.0,4.837073999999999,168.87312
5021,S/U,5x3,5.3,3.3,5x3,5.3,3.3,215.0,165.0,130.0,20.0,11.2,253.64163824999997,49.86434782608695,34.828821782494664,38.742636313178195,169.09442549999997,4.87416,46904.05837499999,23,23,79,81,24,24,1817,1863,0.020350399999999998,0.020865599999999998,1104.48,4938.5,4.87416,169.09442549999997
5091,S/U,5x3,5.3,3.3,5x3,5.3,3.3,225.0,160.0,130.0,20.0,11.2,253.30968000000001,50.487652173913034,34.84957029026841,38.89274934787412,168.87312,4.935086999999999,46906.612649999995,23,23,80,82,24,24,1840,1886,0.020607999999999998,0.021123199999999998,1117.48,4909.0,4.935086999999999,168.87312
4921,S/U,5x3,5.3,3.3,5x3,5.3,3.3,205.0,170.0,130.0,20.0,11.2,253.12809599999997,51.3819584120983,36.052972498315846,38.513643009675,168.752064,5.022503999999999,46959.394799999995,24,24,78,80,24,24,1872,1920,0.0209664,0.021504,1091.48,4964.0,5.022503999999999,168.752064
4707,S/U,5x3,5.3,3.3,5x3,5.3,3.3,190.0,175.0,140.0,20.0,11.2,252.82734750000003,52.167863894139884,35.03083332155702,38.095895146770744,168.551565,5.099324999999999,46982.25,25,25,76,78,26,26,1900,1950,0.021279999999999997,0.02184,1147.44,5024.0,5.099324999999999,168.551565
4083,S/U,5x3,5.3,3.3,5x3,5.3,3.3,165.0,190.0,145.0,20.0,11.2,252.61171649999997,52.8453686200378,35.10373672130057,37.06341393561378,168.40781099999998,5.16555,47009.225249999996,26,26,74,76,27,27,1924,1976,0.021548799999999996,0.0221312,1159.42,5189.5,5.16555,168.40781099999998
5180,S/U,5x3,5.3,3.3,5x3,5.3,3.3,245.0,155.0,120.0,20.0,11.2,254.27718224999995,50.08114933837429,35.95049563633284,39.13066948387789,169.51812149999998,4.895352,47030.114774999995,22,22,83,85,22,22,1826,1870,0.0204512,0.020943999999999997,1067.52,4891.5,4.895352,169.51812149999998
4610,S/U,5x3,5.3,3.3,5x3,5.3,3.3,185.0,180.0,135.0,20.0,11.2,253.20753899999994,52.167863894139884,36.09911319524863,37.93439531313336,168.80502599999997,5.099324999999999,47045.615249999995,25,25,76,78,25,25,1900,1950,0.021279999999999997,0.02184,1106.46,5057.5,5.099324999999999,168.80502599999997
4975,S/U,5x3,5.3,3.3,5x3,5.3,3.3,210.0,170.0,125.0,20.0,11.2,255.25035899999997,49.86434782608695,35.97562282019839,38.69647961528763,170.16690599999998,4.87416,47172.178499999995,23,23,79,81,23,23,1817,1863,0.020350399999999998,0.020865599999999998,1062.0,4977.0,4.87416,170.16690599999998
5122,S/U,5x3,5.3,3.3,5x3,5.3,3.3,230.0,160.0,125.0,20.0,11.2,254.762352,51.110956521739126,36.017990694224586,39.011259734996486,169.841568,4.996014,47206.605299999996,23,23,81,83,23,23,1863,1909,0.020865599999999998,0.0213808,1087.0,4919.0,4.996014,169.841568
4378,S/U,5x3,5.3,3.3,5x3,5.3,3.3,175.0,185.0,140.0,20.0,11.2,253.52247374999996,53.54997353497164,36.16050382868184,37.556748028269375,169.01498249999997,5.234423999999999,47226.448424999995,26,26,75,77,26,26,1950,2002,0.02184,0.0224224,1133.44,5125.5,5.234423999999999,169.01498249999997
5060,S/U,5x3,5.3,3.3,5x3,5.3,3.3,220.0,165.0,125.0,20.0,11.2,255.42059399999994,50.487652173913034,35.9970545095737,38.89215443189782,170.28039599999997,4.935086999999999,47258.43164999999,23,23,80,82,23,23,1840,1886,0.020607999999999998,0.021123199999999998,1074.5,4950.0,4.935086999999999,170.28039599999997
4498,S/U,5x3,5.3,3.3,5x3,5.3,3.3,180.0,180.0,145.0,20.0,11.2,253.71824399999997,53.54997353497164,35.127420579613954,37.77255223966844,169.14549599999998,5.234423999999999,47259.076799999995,26,26,75,77,27,27,1950,2002,0.02184,0.0224224,1173.92,5094.0,5.234423999999999,169.14549599999998
